Id,SalePrice
1461,117654.49628933721
1462,148905.4374765896
1463,180436.93316026914
1464,192525.90739615363
1465,205444.16216573227
1466,170251.67374987574
1467,177762.0871968765
1468,163834.67611051098
1469,205187.77084943876
1470,115623.52917724228
1471,182182.71840306759
1472,100309.91915638618
1473,81215.94611762308
1474,149524.20829252328
1475,104597.62434769273
1476,346746.98920635524
1477,270267.4405808108
1478,317124.4920822332
1479,314190.2468097623
1480,492665.2570338843
1481,351382.1812701594
1482,227284.43069894295
1483,174619.77860559121
1484,171511.4474410682
1485,181848.1423705577
1486,195498.8735104825
1487,325775.0369130975
1488,236114.44138519684
1489,207486.2424523429
1490,237791.71381563175
1491,194582.96915031323
1492,90271.34853509428
1493,183867.92200524246
1494,315642.9342482258
1495,276477.7082698465
1496,236463.41124286136
1497,174363.55931598647
1498,174311.26578230088
1499,166688.87023685794
1500,143375.8395638259
1501,197618.9554069222
1502,140252.21185594308
1503,274652.13739101705
1504,243219.45664715706
1505,226526.72829897437
1506,191376.46492277607
1507,247274.75725736597
1508,196478.61972724358
1509,148104.18987563657
1510,141152.92475341685
1511,149222.80348251687
1512,168123.29235036622
1513,163243.3577644804
1514,157826.75484207884
1515,206481.57064425823
1516,147787.92250543402
1517,176168.5938745461
1518,127195.17706955053
1519,219303.57798596987
1520,121606.19831132016
1521,116669.68297494907
1522,184270.77594706017
1523,109692.01817904456
1524,116152.83823341354
1525,107272.95705045163
1526,113978.52599972664
1527,103700.17995035034
1528,138470.8983201128
1529,148932.00592801187
1530,199643.25389424054
1531,143671.80293975637
1532,92002.85056865914
1533,174012.10447452817
1534,121885.41885466123
1535,141287.1796564934
1536,101193.03040482399
1537,71475.44214431412
1538,166010.97883145945
1539,191704.22318827256
1540,121085.2217697262
1541,136131.4942516549
1542,143142.40436186772
1543,178149.72971932823
1544,80207.74997285858
1545,132056.44474367768
1546,140319.1984115692
1547,128716.85159887609
1548,145934.86894333657
1549,128332.14797155565
1550,138122.3550974055
1551,101300.17838444354
1552,151068.14061845824
1553,145614.93804903884
1554,115915.00323265018
1555,163890.05446656374
1556,81770.8427348033
1557,130640.0324510539
1558,88585.16258910496
1559,101528.06467340127
1560,141684.54116787366
1561,123586.57745168378
1562,136461.05126078767
1563,121913.15450496101
1564,174966.2851560109
1565,153559.75518292186
1566,253415.21616014568
1567,60486.008724647225
1568,233927.74316956993
1569,117091.03685599622
1570,137693.63286170625
1571,114464.08605541007
1572,146026.55398570548
1573,257200.55413029034
1574,163418.69271042343
1575,245154.74573729804
1576,252081.02220682421
1577,192090.21644459377
1578,139365.72235064209
1579,143369.50867167232
1580,186556.21345720105
1581,170621.1876147464
1582,127586.39058339753
1583,281275.12544597825
1584,224370.8966994895
1585,141341.79397864023
1586,58542.18109152856
1587,97768.57127951196
1588,149971.75199429685
1589,101087.52208050335
1590,127445.9042821296
1591,112416.64753655862
1592,121769.15792300052
1593,122440.5555796372
1594,156854.47883267349
1595,127191.5416394734
1596,247486.95203955146
1597,196127.89319795638
1598,207404.11850182203
1599,202163.91035101344
1600,190846.10886542455
1601,61672.10561113659
1602,127783.74760584044
1603,65972.75158472898
1604,281524.7941437545
1605,234164.45206080156
1606,156936.72122237654
1607,184781.85242028828
1608,211488.72065950415
1609,184884.78678897527
1610,153888.93640777934
1611,137577.73424922072
1612,172305.47079847558
1613,170079.95094609645
1614,110919.20134534927
1615,81230.85914281367
1616,87549.79066351413
1617,89625.45088462619
1618,119356.98183182905
1619,158027.56441288916
1620,196041.78308147402
1621,125859.82536091529
1622,135903.40687342305
1623,282795.3264901814
1624,215732.0104859505
1625,115971.28426737673
1626,158569.42060921938
1627,183032.9913723523
1628,266797.63236688595
1629,162014.86508519825
1630,358325.3205055404
1631,256981.3053401627
1632,245136.43720405546
1633,169737.6743983098
1634,190843.15024518123
1635,174779.41782025056
1636,144287.58186441092
1637,200685.06634347807
1638,178364.27411853368
1639,175390.3034231756
1640,235850.61215064093
1641,173883.08466699897
1642,256602.55948603916
1643,225421.0723169839
1644,250276.95254473545
1645,206454.38813469268
1646,141026.02820117847
1647,137421.7344124307
1648,140756.8914274847
1649,129977.30593764885
1650,108706.41294294872
1651,112562.74734221392
1652,91069.75639369676
1653,94543.68393298384
1654,146641.219219375
1655,120154.64983170372
1656,141965.5087357969
1657,158953.44133850356
1658,160334.20605895692
1659,124286.44903060683
1660,142595.3224095491
1661,420337.29099705414
1662,367857.5497514057
1663,373202.47791979037
1664,516153.9405010783
1665,303451.0515693916
1666,333466.518558543
1667,382280.76364603534
1668,350910.3855286338
1669,326068.8056558299
1670,346366.538148337
1671,293963.5289478737
1672,406616.5570688906
1673,302347.75606182986
1674,269032.0046520378
1675,212817.82212091275
1676,213846.07701410007
1677,220411.56456155013
1678,484861.6964510965
1679,378542.53857462504
1680,326556.0011933705
1681,249033.07330692039
1682,319595.32210431836
1683,201374.26400015136
1684,173533.88930072272
1685,173285.2099133689
1686,173367.76355853316
1687,162187.07584832003
1688,188760.82420168427
1689,197327.50409086532
1690,197524.466292216
1691,183044.26193670358
1692,230276.99328023748
1693,177288.6468004649
1694,177303.9731348256
1695,149946.4441782424
1696,258685.47316783798
1697,164653.8298935529
1698,332284.50105135137
1699,368483.9747173081
1700,275287.4178364249
1701,283345.6490817571
1702,239391.90469971413
1703,235784.26291164235
1704,272056.80514228344
1705,257708.74801128864
1706,190348.81762791623
1707,208383.3454712822
1708,210735.02492567772
1709,250590.00389428265
1710,236915.58663525173
1711,271859.3654591625
1712,268979.10180000897
1713,254124.52950701283
1714,235586.69291570477
1715,214577.1081382924
1716,184161.54216521597
1717,187324.4207354565
1718,150933.44484123314
1719,210202.05395545045
1720,219738.91795123773
1721,146951.7893423235
1722,117760.66380800151
1723,140532.05206033305
1724,214352.89639544216
1725,238108.3794599131
1726,211897.83877069806
1727,169289.13954628605
1728,161000.79290619196
1729,169567.41533474426
1730,165054.9917146405
1731,121559.3307936879
1732,125027.84506784138
1733,109246.76436967563
1734,126568.67395448973
1735,103683.14577840705
1736,98894.58364499209
1737,320586.41200985236
1738,294355.4905654512
1739,252520.9708900735
1740,224865.293430415
1741,193308.71161043204
1742,179097.16046921688
1743,174430.81213006657
1744,402735.26012224966
1745,237074.460053624
1746,182411.26102175898
1747,226116.5558435962
1748,210816.0945246305
1749,125805.95983896746
1750,120682.28918460538
1751,245624.90187383385
1752,115703.17738891504
1753,175628.74481441107
1754,192967.1633703175
1755,160023.29316909687
1756,130787.44744549741
1757,114510.04101837635
1758,135132.72046014434
1759,150870.11855937226
1760,166162.5852197357
1761,158501.08634578
1762,186460.3598435734
1763,181391.00593039996
1764,111164.15161322308
1765,176791.86855694195
1766,171990.27184856433
1767,231893.74287769973
1768,133252.92155294414
1769,162237.57853475472
1770,161448.73173298716
1771,136102.98329750542
1772,136700.5343398586
1773,122874.13879461735
1774,177931.39007929832
1775,149622.70998091338
1776,122797.71660752642
1777,91133.0054536961
1778,159746.40804901402
1779,137715.91027024054
1780,160168.09288387696
1781,126963.60658192527
1782,79971.5790118321
1783,134659.23450645502
1784,87368.03230642312
1785,110800.73449869058
1786,142939.30038531084
1787,150916.42428508707
1788,53924.85785249661
1789,92965.70931435446
1790,54588.462793473744
1791,202389.09639115378
1792,160566.7859070589
1793,110705.02628060774
1794,178916.36794525216
1795,124983.50306246836
1796,104979.69843737023
1797,121537.28694257907
1798,126766.97874933637
1799,109790.92548153872
1800,130312.20559407675
1801,123927.24300682577
1802,138722.30240419964
1803,156442.7654397445
1804,142965.94348886667
1805,119359.88182733196
1806,131271.08293481293
1807,128360.55236266913
1808,112789.53434732043
1809,121716.86784847715
1810,136819.08887739517
1811,97979.43567084981
1812,100457.53404489369
1813,118615.55699242509
1814,96253.47547779564
1815,43112.2020752111
1816,98136.5093655582
1817,106005.06352769956
1818,165203.3592267504
1819,130098.55058532525
1820,63528.04125951935
1821,117263.01011463742
1822,150819.25860317302
1823,52346.57994212583
1824,134940.9856915285
1825,128958.71950092644
1826,110462.66694492221
1827,112129.9628638326
1828,148633.7353276954
1829,160016.74116433214
1830,160964.40811117526
1831,142122.56386281172
1832,93631.82652713012
1833,141216.36736139146
1834,114623.5758426107
1835,122578.78568052927
1836,144753.68368395805
1837,89067.13054258766
1838,127693.89640118717
1839,91902.2097011945
1840,132196.42525297424
1841,135601.45928017003
1842,83582.42840539663
1843,147863.65971040036
1844,134374.35842587525
1845,147538.35121532428
1846,159637.80344098248
1847,174888.95350899294
1848,72898.17336806151
1849,127618.76876534472
1850,129026.06513831802
1851,155543.62547397916
1852,129524.5784396076
1853,134752.443985083
1854,192228.84629920553
1855,172502.31942300862
1856,237316.43965906947
1857,115869.8816848713
1858,131952.443477397
1859,105904.789611813
1860,146533.1295608488
1861,104755.8450795867
1862,283859.1495552513
1863,271449.251048399
1864,271465.11106407095
1865,339636.8481906582
1866,309674.3548168182
1867,218859.2140115271
1868,289697.47030098253
1869,213662.763644191
1870,221405.87888124477
1871,258292.894315494
1872,174776.82737921152
1873,271362.7543641746
1874,130532.10605233992
1875,181262.31359527574
1876,187664.7087589577
1877,197864.1612763273
1878,208656.4008733121
1879,132328.66446852384
1880,134958.05384889498
1881,254318.3475099839
1882,232815.3517530967
1883,175256.05805662973
1884,203046.48690598202
1885,224721.19337354598
1886,279327.683305354
1887,214446.9203697462
1888,248167.95309744365
1889,168707.3995047483
1890,120405.64296890979
1891,116979.59108525224
1892,101106.01644390856
1893,109389.07311453987
1894,135098.85020554878
1895,141152.56063638255
1896,122512.9348342773
1897,114570.66670965472
1898,102054.0580161863
1899,169877.78583892182
1900,155488.37233374536
1901,185427.59667573997
1902,175812.21295263254
1903,209625.0043109372
1904,162646.85742875104
1905,206268.04224213655
1906,130410.20645525439
1907,226246.95426140467
1908,104781.11454854145
1909,146288.52281053038
1910,122493.28737901575
1911,221024.26956873882
1912,363632.5035751338
1913,135500.89638598598
1914,40623.901276222256
1915,317711.24202520377
1916,51248.19717783081
1917,251362.73755213022
1918,127698.32775194355
1919,161597.8594391178
1920,191820.88579622217
1921,360905.80619159376
1922,318722.36023652146
1923,248392.24490475625
1924,239956.72543720587
1925,215537.0821522903
1926,362382.11209365557
1927,124575.32505366734
1928,159682.63583861094
1929,137076.1037286401
1930,138933.32672052557
1931,127912.27996598813
1932,128520.97297000281
1933,182131.8987668958
1934,175912.03598245344
1935,161646.0558870978
1936,192330.67822503336
1937,175828.66446044506
1938,176998.5629737898
1939,283196.6894045779
1940,198856.18247603907
1941,174103.55551495892
1942,174491.26839611327
1943,237762.2808459617
1944,351448.1168605938
1945,388916.9838484892
1946,146878.05000065998
1947,97753.61267755872
1948,166511.9975745492
1949,247443.97435445423
1950,186446.77985660045
1951,273775.03248802223
1952,219291.44284281583
1953,189723.8912575616
1954,176123.8845902562
1955,131420.32902131032
1956,314083.94138915493
1957,158038.89304690855
1958,255741.1049248451
1959,139159.14605316488
