Id,SalePrice
1461,142586.0838693437
1462,159432.07670399896
1463,185095.27509858066
1464,203916.05611449116
1465,232813.45380639844
1466,179236.9193991061
1467,191756.7718293718
1468,170981.09611397274
1469,206631.9663679772
1470,118453.58022295815
1471,209747.89197974373
1472,119834.91181087196
1473,93902.82826069467
1474,149681.09636797055
1475,107663.95341500409
1476,361611.95305883966
1477,279008.755112425
1478,332602.22693869314
1479,306984.58527882234
1480,473102.3009939836
1481,333765.93023061997
1482,255377.13781125515
1483,193085.72895395564
1484,179591.24787962204
1485,208350.02173487117
1486,199502.87859374826
1487,342808.02728699584
1488,228974.28832726472
1489,206986.8860594236
1490,234346.83142290183
1491,205698.56217123233
1492,104431.92188088634
1493,265140.7474624774
1494,317132.6170442313
1495,283353.9004712387
1496,239766.7511555212
1497,170002.63690823797
1498,177363.47249595154
1499,176611.79586957372
1500,156875.0057829446
1501,198174.96651039703
1502,163945.84566620536
1503,272957.3087663158
1504,243939.8859749579
1505,222614.8367659789
1506,190772.37222457927
1507,238642.2062838643
1508,209332.86825312875
1509,156521.3635601155
1510,140118.12428624489
1511,163537.38929346538
1512,159638.06309921673
1513,174320.70496027672
1514,178943.25054035752
1515,179086.58045748415
1516,176875.4044882835
1517,179930.99935406892
1518,145099.04558798746
1519,214389.13530137052
1520,119476.77190682199
1521,118198.19939776814
1522,172066.38730575287
1523,98539.0254414712
1524,110586.89544561403
1525,117076.07822307746
1526,116880.51636676521
1527,91762.01831157425
1528,147188.8365965156
1529,119505.44626014133
1530,228969.95841960082
1531,172807.93240432968
1532,111046.10647581112
1533,170958.9220436142
1534,112974.67983045096
1535,166646.09472358323
1536,113842.10205737186
1537,35051.822120286706
1538,186768.51630157564
1539,192934.72318237292
1540,145800.61922380133
1541,144277.72403578938
1542,127703.5144367439
1543,191658.71825084777
1544,91454.82625507799
1545,121815.68753920918
1546,140654.34236171804
1547,168270.20228282182
1548,137929.40259385185
1549,129275.32521365739
1550,116338.14185038407
1551,104102.09652580232
1552,140546.49129275372
1553,178175.89997289266
1554,117961.2814081605
1555,174977.31506890335
1556,76021.53050384508
1557,113141.77091851848
1558,87445.6993091532
1559,63490.606467356236
1560,161038.9059289203
1561,121294.93216959081
1562,126256.92089470761
1563,116529.12261676166
1564,157293.22476358316
1565,160699.6167399052
1566,269787.8229436501
1567,59179.15207469519
1568,250473.50823592048
1569,135251.33525361103
1570,159734.87191887165
1571,114099.89012222225
1572,145314.6056640747
1573,246502.45635770482
1574,123731.33573080931
1575,226179.67411988703
1576,264291.43379679846
1577,196928.0678267556
1578,145919.93672888007
1579,157650.5904128691
1580,203259.77923770272
1581,180377.9866954027
1582,125675.2157647167
1583,269635.5080784364
1584,240688.18150286982
1585,164666.85221744975
1586,76754.83235847167
1587,116269.02830191609
1588,167313.67179607454
1589,102104.7222711562
1590,138743.1822543019
1591,98399.85240495922
1592,99644.77754584306
1593,109260.39798383336
1594,152062.02215275448
1595,107685.64816230927
1596,234640.60791104933
1597,226571.95700900455
1598,227322.84397735915
1599,210144.7638563333
1600,194810.8904605355
1601,60705.38755533222
1602,141396.96240140044
1603,49151.67714355281
1604,278326.6673662437
1605,239980.53175037893
1606,195030.1630184682
1607,205608.80549624443
1608,208577.33271827077
1609,188682.88480661964
1610,160826.39451209825
1611,168177.7293323917
1612,178937.82070148594
1613,181239.82044673336
1614,147830.00852711132
1615,96878.90674577269
1616,58395.40101534875
1617,82166.37118241342
1618,127261.12369591204
1619,183083.75133103796
1620,178311.82157876992
1621,138061.92329688015
1622,170019.90073709155
1623,271522.4206885503
1624,247745.86851017826
1625,121401.91921998152
1626,164449.8462413575
1627,192704.5023324555
1628,259875.18843923853
1629,170893.64714285856
1630,338809.0038715097
1631,241843.02471514206
1632,251151.2756248563
1633,188223.47800234254
1634,187365.22430381
1635,184794.49730361346
1636,134555.69069428384
1637,183245.5899423549
1638,202818.43878988706
1639,173131.846027145
1640,237796.10249575647
1641,170310.66081003548
1642,237110.256841071
1643,230133.99916239595
1644,248292.38248329912
1645,224314.42590404436
1646,156807.9761256336
1647,145912.09505223946
1648,138041.8969783006
1649,134780.62771158724
1650,107835.0986041235
1651,123229.15282481741
1652,103460.7186470224
1653,107969.20430998642
1654,139295.91421732504
1655,131935.44324874622
1656,131029.745457462
1657,143259.55386231074
1658,145847.96163111881
1659,128622.2217286605
1660,147583.1500597424
1661,426467.50982974475
1662,353375.29478909407
1663,356886.10268052557
1664,437032.8413239424
1665,309592.3741197202
1666,346353.7687913818
1667,371935.3864547164
1668,355137.15607473935
1669,314958.8147859632
1670,350730.4531773634
1671,309011.6687516742
1672,401915.3394675444
1673,316585.678643454
1674,270219.8073950606
1675,239646.5955807652
1676,240112.226505097
1677,254814.00390835528
1678,450321.40651282785
1679,364205.1396373854
1680,329652.2710837873
1681,283401.4225665923
1682,331498.65943303733
1683,221084.36754001933
1684,209318.901863488
1685,187452.10900414936
1686,170330.37063403882
1687,177311.61830155295
1688,189308.00350318212
1689,210755.1919839014
1690,214323.42490056247
1691,198206.34196363835
1692,237782.74734991335
1693,197621.75326262636
1694,182060.372281118
1695,157723.8642938694
1696,255819.27567408356
1697,174245.0335288417
1698,346740.78607181524
1699,366570.74252260494
1700,297372.99877263943
1701,307744.9016613604
1702,251419.22529606085
1703,244530.37190126
1704,260921.91843447948
1705,266713.49595993914
1706,377922.9510645076
1707,208936.16622989246
1708,226744.50497550482
1709,264984.637963976
1710,232870.56409636495
1711,288277.2794024043
1712,266158.63285800954
1713,260452.18548034813
1714,226305.29160934594
1715,210721.69072491047
1716,181274.08894906563
1717,179077.38523736325
1718,134588.7186596625
1719,214500.98682199256
1720,221136.63242435464
1721,183160.8688897941
1722,145958.08283984038
1723,165756.85001751283
1724,193824.6864252573
1725,220837.56552717977
1726,198241.64823965833
1727,153846.78672762035
1728,188292.75204948214
1729,168826.41595164494
1730,176289.19180214882
1731,113820.83391443705
1732,129589.53659165582
1733,113985.80672804352
1734,116753.0910405286
1735,143546.799465172
1736,102216.31274936006
1737,328594.1761028119
1738,315121.6744837868
1739,260729.39136083378
1740,225509.60776051163
1741,210636.69338421267
1742,168188.49821449348
1743,191122.4623296059
1744,340443.46911478194
1745,234648.3296456378
1746,186874.3515596206
1747,248916.6618674339
1748,202240.71102074883
1749,155510.6784218842
1750,117195.4449528511
1751,269442.40558852244
1752,124581.92490417427
1753,172406.66964011412
1754,194702.2084966036
1755,179113.88091008173
1756,140044.09449337664
1757,118885.58497308537
1758,123998.87401708508
1759,161351.96845361157
1760,157509.48186834872
1761,151898.88625780444
1762,179268.74941074505
1763,193980.52278818778
1764,114980.83020953777
1765,165741.5799013653
1766,163506.48133867572
1767,223005.59378833103
1768,136444.40153670445
1769,164196.7178684715
1770,176459.852438147
1771,127848.92732670737
1772,144176.47254903943
1773,128002.84779036533
1774,163738.45227607182
1775,150813.03678555044
1776,147228.6643135042
1777,86443.75790499337
1778,153907.86677530906
1779,165594.50024474238
1780,182656.6318794035
1781,132536.1564882484
1782,72324.03860129422
1783,159646.87196498062
1784,107143.86120207826
1785,128362.58087117148
1786,158417.6302439286
1787,158737.07125733318
1788,63765.02338230479
1789,115839.54228218748
1790,60748.66686875973
1791,223463.33101873752
1792,157724.78518948067
1793,140947.6723294875
1794,191323.12171639194
1795,137496.99474362668
1796,148568.5708597412
1797,137506.75628143796
