Id,SalePrice
1461,118305.1673405046
1462,163857.60360822294
1463,180188.57284524554
1464,189649.33102231586
1465,215567.10010143896
1466,171239.1070149767
1467,181490.86234858795
1468,162206.74289715377
1469,201150.11671479023
1470,118787.25569232383
1471,188176.03050181887
1472,111436.47017048183
1473,95085.4939665317
1474,149335.647222165
1475,105130.19998070737
1476,342135.3147948634
1477,267642.34942733217
1478,322057.8270735315
1479,299272.40164782706
1480,489098.8177823665
1481,346791.76600870135
1482,231928.03946051947
1483,179126.6439622523
1484,174528.05582857446
1485,186701.27175202483
1486,195610.82021525383
1487,325024.1445293894
1488,234353.99419202338
1489,204694.0109639688
1490,236296.94308646984
1491,190656.88537348335
1492,96603.03706810209
1493,235938.6578483278
1494,321286.3645586236
1495,279182.5610538312
1496,241753.92279054236
1497,172981.928470016
1498,168659.4177167908
1499,184938.0176181524
1500,160564.80683656185
1501,192362.454085986
1502,142982.87841971396
1503,264455.19021220715
1504,242611.48362009722
1505,229257.06795881185
1506,193655.15066996883
1507,242311.28718791288
1508,195646.65508091566
1509,149448.03384670056
1510,141015.5944922822
1511,145057.60022591552
1512,164688.6397461312
1513,163593.12801825997
1514,159882.84262312402
1515,201219.9726071406
1516,152553.9968865436
1517,166961.12211378617
1518,132699.0461247379
1519,214547.21719691553
1520,119137.49298417449
1521,117730.23429111147
1522,184302.89849407217
1523,105976.16996581266
1524,110219.87007797352
1525,105909.26777613976
1526,97214.07759072659
1527,103937.9762484895
1528,144542.26610361715
1529,147078.5772171106
1530,196808.88827260165
1531,149089.976055032
1532,104357.55016668173
1533,167542.85301973336
1534,116565.7236676783
1535,147009.4075130786
1536,110173.6782111252
1537,66800.43881253384
1538,172130.92646416705
1539,193145.62606009046
1540,123345.6684004874
1541,129510.66229711533
1542,129719.55417002998
1543,180472.09798995173
1544,83263.66499991955
1545,130371.38854911605
1546,144496.3979702218
1547,130813.83474187665
1548,142385.33110977875
1549,129226.48987077211
1550,141099.64062217096
1551,107692.1038750952
1552,155686.77974447887
1553,146216.51679064412
1554,112610.3188364614
1555,162026.55883355072
1556,72230.39577050858
1557,110779.79437074118
1558,87261.23525962404
1559,109341.63947802613
1560,140146.7602264379
1561,117713.29696665658
1562,129718.43786130116
1563,119526.50920777027
1564,173310.00747894944
1565,158714.67474864415
1566,252263.5226963395
1567,67237.07867777883
1568,229125.56070026892
1569,117867.3129244943
1570,138400.47858876127
1571,102658.7656098627
1572,144648.80377352046
1573,242952.29233179765
1574,151606.42279114007
1575,247043.11102781727
1576,253859.3882349741
1577,188351.39461072226
1578,143376.86263423093
1579,143465.44454164137
1580,186075.9558055644
1581,168563.4138690858
1582,131204.95466918705
1583,273311.8091918129
1584,227442.52605068416
